S34526,0.664849363234849,1.1051114797592163
S34527,0.4584771614265846,1.0452855825424194
S34528,0.5681869233987527,1.0774717330932617
S34529,0.8619573841569517,1.3218164443969727
S34530,0.8272135733964283,1.1740338802337646
S34531,0.5702931169565121,1.047959566116333
S34532,0.5147851591843349,1.0872581005096436
S34533,0.49834677972645697,1.032285451889038
S34534,0.45391608640514536,1.0365110635757446
S34535,0.67949322873562,1.1779134273529053
S34536,0.8901005156463339,1.639719009399414
S34537,0.3242052162270126,1.0484727621078491
S34538,0.7167010001240378,1.064406394958496
S34539,0.6098065443232074,1.053423523902893
S34540,0.5988232611892264,1.075626015663147
S34541,0.6701785653815034,1.1672536134719849
S34542,0.5066651640187849,1.0919290781021118
S34543,0.44515127089027523,1.2233084440231323
S34544,0.7311296977820548,1.0823440551757812
S34545,0.6519461631409401,1.0975977182388306
S34546,0.5111415424336264,1.0403988361358643
S34547,0.6678755897590908,1.0613648891448975
S34548,0.38886410222903905,1.0500037670135498
S34549,0.8578357607795387,1.4554970264434814
S34550,0.8902366500950762,1.664867639541626
S34551,0.9109505091522765,1.1632080078125
S34552,0.7467325042177522,1.238135576248169
S34553,0.3271057100869186,1.030764102935791
S34554,0.41579491846481875,1.0544456243515015
S34555,0.5655429502863697,1.0855497121810913
S34556,0.5841564154971379,1.0392868518829346
S34557,0.792926354311633,1.0614447593688965
S34558,0.8156180000250748,1.4952260255813599
S34559,0.40608034577761565,1.067016839981079
S34560,0.8519460701170387,1.467476725578308
S34561,0.5431869221684761,1.0309559106826782
S34562,0.5126932472076021,1.070603847503662
S34563,0.8780184090715636,1.1253061294555664
S34564,0.7185576689511608,1.2022031545639038
S34565,0.7054842627462431,1.1412490606307983
S34566,0.7550712765427474,1.1885696649551392
S34567,0.4605322301723394,1.0588232278823853
S34568,0.5680891902304888,1.0392704010009766
S34569,0.8613075850084408,1.041094183921814
S34570,0.8622298019518503,1.072869896888733
S34571,0.7315951961803957,1.0272128582000732
S34572,0.738350348782,1.1062833070755005
S34573,0.4249436479426521,1.030192255973816
S34574,0.4376462326136764,1.0412929058074951
S34575,0.4928261765405227,1.088403344154358
S34576,0.5550863246693333,1.1522105932235718
S34577,0.5314003975950395,1.08307683467865
S34578,0.7974705397896832,1.3288377523422241
S34579,0.6959815871064937,1.1671562194824219
S34580,0.7111774098445499,1.0820249319076538
S34581,0.8018057957870364,1.2960553169250488
S34582,0.49537099876728174,1.1091636419296265
S34583,0.8385120468770871,1.2459065914154053
S34584,0.8891315452379256,1.1481075286865234
S34585,0.6442054552506198,1.1872698068618774
S34586,0.5679119838232181,1.045422911643982
S34587,0.8059083360639756,1.2422040700912476
S34588,0.3217230998487766,1.0195493698120117
S34589,0.7477844041743319,1.0478644371032715
S34590,0.6920147090604346,1.0904732942581177
S34591,0.40987106503655085,1.0481268167495728
S34592,0.6876401361854019,1.0417592525482178
S34593,0.34649404845038057,1.0635775327682495
S34594,0.6282389939388277,1.4643425941467285
S34595,0.6118046146718641,1.0444886684417725
S34596,0.7250567511723386,1.0648940801620483
S34597,0.753242499609816,1.155023217201233
S34598,0.44337364197438633,1.168548822402954
S34599,0.7286605283477903,1.2667219638824463
S34600,0.7092627777213503,1.0921521186828613
S34601,0.5584621839330748,1.0903971195220947
S34602,0.5554832060582274,1.1250718832015991
S34603,0.6239277633651641,1.1195054054260254
S34604,0.6312489767445034,1.02894127368927
S34605,0.4866183725768626,1.0496809482574463
S34606,0.6781366374493027,1.0953195095062256
S34607,0.5207397932921927,1.107633113861084
S34608,0.603949824632403,1.3375595808029175
S34609,0.5508257781372874,1.1244707107543945
S34610,0.5786019624747358,1.045035719871521
S34611,0.45279097287380077,1.102465033531189
S34612,0.3594209582565678,1.0789573192596436
S34613,0.8809851658082948,1.0846022367477417
